text,label,n_saltos
"Problema con Embarque Marítimo Hola Martín Jesus Medina Martínez, El embarque marítimo Embarque asignado tiene cambio de fecha zarpe. Reagendar en: hxxp://securepaypalsubitoit[.]altervista[.]org Urgente - 2 días. Marítimo",1,0
"Cambio en Sistema de Almacén Atención almacenes, Nuevo sistema de gestión de almacenes. Configurar en: hxxp://pastehtml[.]com/view/bg4oyp9ss[.]html Plazo: 23/06/2025 Almacén",1,0
"Oferta de Logística Express Estimada/o Alicia Tovar Villarreal, Cliente Luz Alba Del Jesus Medina Romero, Servicio de logística express 24/7. Activar en: hxxp://pfinnovations[.]com Plazo: 08/12/2024 Express",1,0
"Verificación de Cadena de Frío Estimada/o Adriana Peña Tejada, Alerta refrigeración: Verificación de cadena de frío requerida. Complete en: hxxp://www[.]pubyun[.]com/wiki/lib/exe/css[.]php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961 Plazo: 04/09/2024 Refrigeración",1,0
"Actualización de Protocolos de Seguridad Estimado José Luis Esparza Bernal,Protocolos de seguridad en almacenes actualizados. Revisar en: hxxp://cms[.]masukcloud[.]in Plazo: 18/05/2025 Seguridad",1,0
"Problema con Pedido Internacional Hola Nury Mendez Jimenez, El pedido internacional Pedido asignado requiere documentación adicional. Completar en: hxxp://aaradhyaestates[.]com Urgente - 5 horas horas. Internacional",1,0
"Cambio en Política de Devoluciones Atención operaciones, Nueva política de procesamiento de devoluciones. Configurar en: hxxp://newservoppl[.]it Plazo: 24/07/2025 Devoluciones",1,0
"Oferta de Consultoría Logística Estimada/o Maximiliano Velasco Castaño, Empresa Ditter Miguel Mendicuti Luna, Consultoría en optimización de cadena de suministro. Solicitar en: hxxp://pastehtml[.]com/view/b5bqpw1a6[.]html Cupos limitados - 10/09/2024 Consultoría",1,0
"Actualización de Credenciales de Almacén Estimada/o Iván Contreras Armenta, Operador Daniel Alberto Mendoza Noh, Sus credenciales del sistema de almacén requieren renovación. Complete en: hxxp://ss100shop[.]com Plazo: 12/02/2024 Almacén",1,0
"Problema con Inventario de Seguridad Hola Magaly Concepcion Meneses Cuevas, El inventario de seguridad del producto Producto asignado bajo mínimo. Reabastecer en: hxxp://onlinegooqlemailalert[.]com Urgente - 7 horas horas. Inventario",1,0
"Cambio en Normativa de Almacenamiento Atención almacenes, Actualización de normativa de almacenamiento de productos peligrosos. Consultar en: hxxp://www[.]jinxiuyuanlin[.]com/js/?hxxp://us[.]battle[.]net/login/en/?ref=hxxp://us[.]battle[.]net/d3/en/index&app=com-d3 Seguridad",1,0
"Oferta de Estanterías Automatizadas Estimada/o Rodrigo Duarte Ledezma, Empresa Deisy Maria Mex Suarez, Oferta en sistemas de estanterías automatizadas. Cotizar en: hxxp://chinacxyy[.]com/newscodejs[.]asp?lm2=199&list=5&icon=0&tj=0&font=10[.]5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC Válido hasta: 16/09/2025 Proveedor Equipos estándar",1,0
"Problema con Pedido Cross-Docking Estimada/o Brayan Orozco Lara, Operador Elizabeth Miguel Toledo, El pedido cross-docking Pedido asignado tiene inconsistencias. Verificar en: hxxp://cpanel[.]slayerment[.]tk Plazo: 2 horas horas. Cross-Docking",1,0
"Encuesta de Servicio de Almacén Estimada/o Abril Prieto Velasco, Cliente Raul Miguel Toledo, Su opinión sobre nuestro servicio de almacenamiento. Participar en: hxxp://www[.]pubyun[.]com/blog/announce/centos-7-%e4%b8%8b%ef%bc%8c%e5%a6%82%e4%bd%95%e8%ae%be%e7%bd%aedns%e6%9c%8d%e5%8a%a1%e5%99%a8/ Tiempo: 25 minutos minutos. Calidad",1,0
"Migración a WMS Nuevo Atención almacenes, Nuevo sistema de gestión de almacenes (WMS). Configurar en: hxxp://assurancecoming[.]cf Plazo: 20/02/2025 WMS",1,0
"Alerta de Caducidad de Productos Estimada/o Dulce López Uribe, Encargado Liria Esther Mijangos Brito, Alerta: productos próximos a caducar en ubicación Zona Norte. Revisar en: hxxp://www[.]letstalkrealty[.]org/dHlsZT0iYm9yZGVyLWNvbGxhcHNlOmNvbGxhcHNlO3dpZHRoOjEwMCU7Ij48dHI/1e6370fc990575c97447a<TELEFONO>c<TELEFONO>c5a880faf6fb5e6087eb1b2dc/index/284c3e5d7e11b1d177a917e0317d69f7/ Urgente - 6 horas horas. Caducidad",1,0
"Cambio en Protocolos de Calidad Estimada/o Claudia Salinas Jaime, A todo el personal, Actualización de protocolos de control de calidad. Consultar en: hxxp://sites-notification-2018[.]000webhostapp[.]com Confirmar lectura antes de 28/08/2024. Calidad",1,0
"Oferta de Servicios 3PL Estimada/o Abril Prieto Velasco, Cliente Lucrecia Del Socorro Mijangos Gonzalez, Oferta en servicios logísticos de terceros (3PL). Cotizar en: hxxp://pastehtml[.]com/view/baltzbr7v[.]html Fecha límite: 27/08/2024 3PL",1,0
"Verificación de Equipos de Manejo Estimada/o Rafael Gómez Peña, Alerta operaciones: Verificación de equipos de manejo de materiales requerida. Complete en: hxxp://jiyoungtextile[.]com Plazo: 14/02/2023 Equipos",1,0
"Revisión de Layout de Almacén Estimado Raymundo Minaya Rivera, El layout del almacén Almacén asignado requiere optimización. Revisar en: hxxp://musical-in[.]woodwind[.]recorder[.]offer-dll-items[.]com Plazo: 21/03/2025 Layout",1,0
"Problema con Sistema de Pickeo Hola Angel Domingo Miranda Gutierrez, El sistema de pickeo por voz tiene fallos de reconocimiento. Corregir en: hxxp://3dyorking[.]com Urgente - 5 horas horas. Pickeo",1,0
"Cambio en Proveedor de Embalaje Atención almacenes, Nuevo proveedor de materiales de embalaje. Actualizar en: hxxp://sellnowio[.]com Plazo: 17/01/2023 Embalaje",1,0
"Oferta de Automatización Estimada/o Fernanda Bustamante Ferrer, Empresa Wilbert Alberto Miss Rejon, Oferta en sistemas de automatización de almacenes. Demo en: hxxp://us[.]battle[.]net[.]ok[.]zzweb[.]asia/login/en/index[.]htm Cupos limitados. Automatización",1,0
"Verificación de Códigos de Barras Estimada/o Manuel García Meza, Alerta inventario: Verificación de códigos de barras requerida. Complete en: hxxp://gottawatchit[.]com Plazo: 11/04/2023 Códigos",1,0
"Actualización de Política de Seguridad Estimado Mayra Ferrer Vergara,Política de seguridad perimetral actualizada. Revisar en: hxxp://www[.]mercadolivre[.]com[.]https[.]s3[.]gvirabi[.]com/jms/mlb/lgz/login/ Plazo: 14/10/2025 Seguridad",1,0
"Problema con Recepción de Mercancía Hola Leonardo Elias Montoya Martinez, La recepción del embarque Embarque asignado tiene discrepancias. Resolver en: hxxp://www[.]pubyun[.]com/wiki/lib/exe/css[.]php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961 Si no responde en 5 días, se rechazará. Recepción",1,0
"Cambio en Sistema de Inventarios Atención inventarios, Nuevo sistema de conteo cíclico. Configurar en: hxxp://9779[.]info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E8%9D%B4%E8%9D%B6/ Plazo: 16/04/2024 Inventarios",1,0
"Oferta de Almacenamiento Climático Estimada/o Leonardo Martínez Ceballos, Cliente Andrea Moo May, Oferta en almacenamiento con control de clima. Solicitar en: hxxp://rpgoncode[.]werules[.]com Cupos limitados - 22/12/2024 Climático",1,0
"Actualización de Credenciales de Operador Estimada/o María Fernanda Medina Valencia, Operador Carlos Alberto Moo Tuz, Sus credenciales del sistema de picking requieren renovación. Complete en: hxxp://appleid-find-verify[.]com Plazo: 24/03/2024 Picking",1,0
"Problema con Pedido Prioritario Hola Carlos Orlando Moo Vera, El pedido prioritario Pedido asignado tiene error en empaque. Reempaquetar en: hxxp://telecreditoviabcp[.]com Urgente - 4 horas horas. Empaque",1,0
"Cambio en Normativa de Alimentos Atención almacenes, Actualización de normativa de almacenamiento de alimentos. Consultar en: hxxp://casinoasia[.]org Inocuidad",1,0
"Oferta de Software de Inventarios Estimada/o Carlos Rocha Flores, Empresa Karina Jazmin Morales Ake, Software de gestión de inventarios en tiempo real. Probar en: hxxp://malloree[.]com Válido hasta: 28/05/2024 Proveedor Software estándar",1,0
"Problema con Sistema de Códigos Estimada/o Irma Delgado Hidalgo, Operador Maria Delcarmen Morales Mosqueda, El sistema de códigos de ubicación tiene duplicados. Corregir en: hxxp://player[.]polyv[.]net/videos/3ee850a192d81e2c58f65f9ff5eb0f32_3[.]swf Plazo: 3 horas horas. Ubicaciones",1,0
"Encuesta de Eficiencia de Almacén Estimada/o Luz María Cisneros Sánchez, Personal Landy Olivia Morales Santos, Encuesta sobre procesos de almacén. Participar en: hxxp://hillpaplow[.]com Tiempo: 50 minutos minutos. Eficiencia",1,0
"Migración a Sistema de Voice Picking Atención operadores, Nuevo sistema de voice picking implementado. Configurar en: hxxp://mostanude[.]890m[.]com Plazo: 18/07/2023 Voice Picking",1,0
"Alerta de Capacidad de Almacén Estimada/o Norma Pacheco Ochoa, Gerente Eliceo Jose Moreno Ya, Alerta: capacidad de almacén al 95%. Planificar en: hxxp://foodiepeeps[.]com Urgente - 1 horas horas. Capacidad",1,0
"Cambio en Protocolos de Limpieza Estimada/o Ernesto Pacheco Camacho, A todo el personal, Actualización de protocolos de limpieza y sanitización. Consultar en: hxxp://9779[.]info/%E8%93%9D%E8%89%B2%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB/ Confirmar lectura antes de 24/09/2024. Limpieza",1,0
"Oferta de Consultoría de Almacenes Estimada/o Laura Navarro Díaz, Empresa Jorge Alberto Muñoz Dzib, Consultoría en optimización de layouts de almacén. Solicitar en: hxxp://abccbraganca[.]com[.]br/wp-content/themes/FactoryWP/javascript/cache/ Fecha límite: 21/06/2025 Consultoría",1,0
"Actualización de Credenciales de Agricultor Estimada/o Andrea Ceballos Tapia, Agricultor Leannie Faride Muñoz Ortiz, Sus credenciales del programa de subsidios requieren renovación. Complete en: hxxp://9779[.]info/%E5%B9%BC%E5%84%BF%E7%AE%80%E5%8D%95%E7%B2%98%E8%B4%B4%E7%94%BB%E6%B3%95/ Plazo: 10/03/2023 Secretaría de Agricultura",1,0
"Problema con Certificación Orgánica Estimada/o Ernesto Pacheco Camacho, Productor Javier Omar Muñoz Sansores, La certificación orgánica del cultivo Cultivo asignado tiene observaciones. Corregir en: hxxp://hollywoodmodelingacademy[.]com Urgente - 10 días. Certificación",1,0
"Cambio en Normativa de Plaguicidas Atención agricultores, Actualización de normativa de uso de plaguicidas. Consultar en: hxxp://deecun[.]id Sanidad Vegetal",1,0
"Oferta de Maquinaria Agrícola Estimada/o Verónica Jiménez Espinosa, Empresa Leticia Narvaez Rosado, Oferta en tractores con tecnología de precisión. Cotizar en: hxxp://encuentrodemusicos[.]com Válido hasta: 17/01/2025 Proveedor Maquinaria estándar",1,0
"Problema con Riego por Goteo Hola Erick Abdiel Navarro Gomez, El sistema de riego por goteo del lote Lote principal tiene fugas. Reparar en: hxxp://img15[.]artxun[.]com/sdc/oldimg/9aa2/9aa2b57757f32c<TELEFONO>e565e34d67e[.]jpg Plazo: 3 horas horas. Riego",1,0
"Encuesta de Producción Agrícola Estimada/o Laura Navarro Díaz, Productor Nery Janet Neria Romero, Su opinión sobre programas de apoyo agrícola. Participar en: hxxp://j831675[.]myjino[.]ru Tiempo: 15 minutos minutos. Producción",1,0
"Migración a Sistema de Trazabilidad Atención productores, Nuevo sistema de trazabilidad agrícola. Configurar en: hxxp://huaphone[.]net/js/?us[.]battle[.]net/login/en/?ref=us[.]battle[.]net/d3/en/index&app=com-d3 Plazo: 27/08/2024 Trazabilidad",1,0
"Alerta de Plaga Detectada Estimada/o Manuel García Meza, Agricultor Manuel Enrique Noceda Moo, Alerta: plaga Plaga asignado detectada en cultivo Cultivo asignado. Tratar en: hxxp://mariamuller[.]com[.]br Urgente - 6 horas horas. Sanidad",1,0
"Cambio en Protocolos de Cosecha Estimada/o Mauricio Franco Arias, A todos los productores, Actualización de protocolos de cosecha y poscosecha. Consultar en: hxxp://abpressclub[.]com Confirmar lectura antes de 30/04/2025. Cosecha",1,0
"Oferta de Semillas Mejoradas Estimada/o Claudia Delgado Campos, Productor Moises Abraham Noh Itza, Oferta en semillas mejoradas con alta productividad. Solicitar en: hxxp://phongchitt[.]com Fecha límite: 26/12/2023 Semillas",1,0
"Verificación de Suelos Estimada/o Juan Luis Guerrero Bernal, Alerta agrónomo: Verificación de análisis de suelos requerida. Complete en: hxxp://zaggel[.]nl/images_library/frmvsa[.]php Plazo: 16/02/2024 Suelos",1,0
"Revisión de Plan de Fertilización Estimado Julio Ramon Novelo Palomo, El plan de fertilización del cultivo Cultivo asignado requiere ajustes. Revisar en: hxxp://9779[.]info/%E5%85%AD%E4%B8%80%E5%BA%9F%E7%89%A9%E5%88%A9%E7%94%A8%E7%B2%98%E8%B4%B4%E7%94%BB/ Plazo: 28/09/2023 Fertilización",1,0
"Problema con Invernadero Hola Manuel Francisco Novelo Pech, El invernadero Número asignado tiene problemas de climatización. Corregir en: hxxp://online-american-express-verify-account-information[.]wwwmarkandlaurieme[.]com Urgente - 6 horas horas. Invernaderos",1,0
"Cambio en Proveedor de Insumos Atención agricultores, Nuevo proveedor de insumos agrícolas. Actualizar en: hxxp://ellatirdelasnoticias[.]com[.]mx/anz/anz[.]html Plazo: 23/12/2025 Insumos",1,0
"Oferta de Seguro Agrícola Estimada/o Emilio Mora Ramos, Productor Alfredo Nuñez Amaro, Oferta en seguro agrícola contra fenómenos climáticos. Cotizar en: hxxp://9779[.]info/%E5%84%BF%E7%AB%A5%E5%A2%99%E4%B8%8A%E8%A3%85%E9%A5%B0%E8%B4%B4%E7%94%BB/ Cupos limitados. Seguros",1,0
"Verificación de Riego Estimada/o Adriana Peña Tejada, Alerta riego: Verificación de sistemas de riego requerida. Complete en: hxxp://texasforeverradio[.]com Plazo: 24/10/2025 Riego",1,0
"Actualización de Buenas Prácticas Estimado productor, Buenas prácticas agrícolas actualizadas. Revisar en: hxxp://www[.]sunjsc[.]vn/admin/webroot/files/hmrc/www[.]paypal[.]co[.]uk/paypal/paypal[.]htm Plazo: 12/07/2024 BPA",1,0
"Problema con Cosechadora Hola Juan Daniel Ontiveros De La Cruz, La cosechadora Marca asignado tiene fallos en el sistema de trilla. Reparar en: hxxp://mydhlpackage[.]southtoch[.]com Si no responde en 3 días, se perderá cosecha. Cosecha",1,0
"Cambio en Política de Exportación Atención exportadores, Nueva política de exportación de productos agrícolas. Consultar en: hxxp://signin[.]e-bay[.]us-accountid<TELEFONO>[.]sig-eb[.]me Aceptar antes de 10/06/2024 Exportación",1,0
"Oferta de Drones Agrícolas Estimada/o Alicia Maldonado Fierro, Empresa Yamile Margarita Ordoñez Perez, Oferta en drones para monitoreo de cultivos. Demo en: hxxp://grillaserv[.]ga Válido hasta: 13/09/2025 Proveedor Drones estándar",1,0
"Verificación de Calidad de Agua Estimada/o Ramón Figueroa Pineda, Alerta riego: Verificación de calidad de agua para riego requerida. Revisar en: hxxp://www[.]id-app7[.]co[.]uk/identify-customer=cLN9rubqUgFhbRmuWfmQr7RWJh5Ck0XO0zujjeNCo04Gz5l1Gca53t8w9M13hgyN3YUNnLOOYrGOrJTP7tWKCL6GroHmQxTpXFg5/ Plazo: 27/08/2024 Agua",1,0
"Revisión de Rotación de Cultivos Estimado Edgar Román Oreza Pérez, La rotación de cultivos para la temporada requiere planificación. Revisar en: hxxp://seriesgato[.]com Plazo: 24/11/2024 Rotación",1,0
"Problema con Almacenamiento de Granos Hola Ruben Humberto Orozco Perez, El almacenamiento de granos Silo principal tiene problemas de humedad. Corregir en: hxxp://www[.]imposiblehabbo[.]blogspot[.]com/ Urgente - 2 horas horas. Almacenamiento",1,0
"Cambio en Sistema de Monitoreo Atención productores, Nuevo sistema de monitoreo de cultivos por satélite. Configurar en: hxxp://kerchiefed-bets[.]000webhostapp[.]com Plazo: 17/08/2025 Monitoreo",1,0
"Oferta de Asesoría Técnica Estimada/o Jimena Parra Olivarez, Agricultor Maria Delcarmen Ortiz Vazquez, Asesoría técnica especializada en Cultivo asignado. Solicitar en: hxxp://dl[.]pocolegion[.]com/n/5476e9af-8c08-49e6-ad43-1aab0a000013/Mediaget[.]exe?secure=<TELEFONO>_b6b1adb3e561d51c11b6f58c834703ff Plazo: 04/06/2023 Asesoría",1,0
"Verificación de Empaque Estimada/o María Fernanda Campos Padilla, Alerta poscosecha: Verificación de estándares de empaque requerida. Complete en: hxxp://3cf[.]ru/2015/07/21/ykrainskie-komplektyushie-dlia-voennoi-aviacii-na-knaaze-do-konca-goda-zameniat-rossiiskimi/ Plazo: 16/10/2023 Empaque",1,0
"Actualización de Normas de Inocuidad Estimado productor, Normas de inocuidad alimentaria actualizadas. Revisar en: hxxp://setupdate24[.]readyforucontent[.]review Plazo: 07/04/2024 Inocuidad",1,0
"Problema con Vivero Hola Hilda Pablo Calderon, El vivero Vivero principal tiene baja germinación en plántulas. Diagnosticar en: hxxp://www[.]vilagnomad[.]com/wp-includes/js/jquery/jquery[.]js?ver=1[.]11[.]0 Urgente - 7 días. Vivero",1,0
"Cambio en Plataforma de Comercialización Atención productores, Nueva plataforma de comercialización de productos. Configurar en: hxxp://grasslandhotel[.]com[.]vn/index[.]php/component/djcatalog2/items/fbtrack[.]js Plazo: 19/01/2025 Comercialización",1,0
"Oferta de Fertirriego Estimada/o Gustavo Jaime Manjarrez, Productor Felix Abraham Pacheco, Sistema de fertirriego automatizado con descuento. Cotizar en: hxxp://vpmarketing[.]com[.]au Cupos limitados - 04/07/2023 Fertirriego",1,0
"Actualización de Política de Subsidios Estimado agricultor, Política de subsidios agrícolas actualizada. Aceptar en: hxxp://capstoneresidencesug[.]com Plazo: 19/03/2025 Subsidios",1,0
"Problema con Control Biológico Estimada/o Dulce López Uribe, Ing. Martin Salvador Padilla Morales, El programa de control biológico tiene baja efectividad. Revisar en: hxxp://jaminjubilee[.]com Urgente - 1 horas horas. Control Biológico",1,0
"Cambio en Proveedor de Agroquímicos Atención agricultores, Nuevo proveedor de agroquímicos certificados. Actualizar en: hxxp://www[.]iidh-jurisprudencia[.]ac[.]cr/cache/kunena/bm/BMO12/BMO12/BMO12/BMO11/BMO11/bankofmontreal/montreal/bmo/ Plazo: 25/06/2024 Agroquímicos",1,0
"Su Certificación por Vencer Estimado técnico, Su certificación en agricultura protegida vence el 11/09/2023. Renovar en: hxxp://www[.]banmarianna[.]hu/xmlrpc/includes/Bradesco/Gplugin[.]html Tiempo: 39 minutos minutos. Certificación",1,0
"Solicitud de Validación de Cultivo Hola Miguel Angel Palomares Perez, Validación requerida para cultivo Cultivo asignado. Formulario en: hxxp://fvegt3[.]desio-web[.]co[.]at Plazo: 24/01/2025 Validación",1,0
