text,label,n_saltos
"🚗 Missxtranger, ¡Obtén tu Kit de emergencia para el auto gratis ahora! ¡No dejes pasar esta oportunidad!🚨 ID#?=0657035 ! Allianz Assistance?? Kit de Emergencia para coche Gratis Hola Marina Ledezma, ??Felicidades! Has sido seleccionado como ganador de nuestra promoci??n especial. Solicita tu Kit de Emergencia para coche gratis hoy respondiendo a unas breves preguntas. ??Obt??nlo ahora! ??Solic??talo ahora! Si ya no deseas recibir estos correos electr??nicos, puedes darte de baja haciendo clic en aqu?? El anunciante no gestiona tu suscripci??n. Si ya no deseas recibir m??s comunicaciones, puedes darte de baja aqu?? O escribe a: 128 Willow Crest Rd Ste 402#5912, Northwood, VT, 05744",1,0
"Missxtranger ! Su cuenta Prime será eliminada hoy ¡tome acción! ¡Tu membresía Prime ha caducado! ¡Tu membresía ha caducado! Su suscripción a Prime expiró el 30 Abril 2024 Intentamos renovar la suscripción al final de cada ciclo de facturación, pero su pago mensual falló. Por lo tanto, tuvimos que cancelar su suscripción. Obviamente, nos encantaría volver a verte. Si deseas renovar tu suscripción Haga clic en el enlace de abajo. ACTUALIZAR MIS DETALLES DE PAGO ID de suscripción : 5432109876543 Producto : Prime 90 días Fecha de caducidad : 04/30/2024 Confirmar *Disponible SÓLO HOY* Para detenerlos, vaya aquí o escriba a: 300 Calle de la Industria Ste. 1-1234 Ciudad Nueva, TX 77002 La anunciante no gestiona su suscripción. Si prefieres no recibir más comunicaciones por favor cancele su suscripción aquí O escribe a: 2500 Boulevard del Sol, Unidad #5000 Miami FL 33101",1,0
Pablito : Tu paquete esta pendiente de entrega ❒servicio postal ENTREGA DEL ¡PAQUETE SUSPENDIDO! Estado: Detenido en el centro de distribución (cargo aduanero pendiente) Puede aplicarse una tarifa de entrega Tu código de rastreo: ES984775320MX Programar entrega ahora desconéctate aquí.,1,0
"RE: Su tarjeta está temporalmente suspendida Estimado Cliente, Su tarjeta bancaria ha sido utilizada ilegalmente por la direccion IP 102.44.219.87. Hemos determinado que alguien ha utilizado su tarjeta sin su permiso. Haga clic en el enlace a continuacion para abrir una ventana segura del navegador y siga las instrucciones para proteger su tarjeta del fraude. Aviso : Si esto no se completa dentro de las 24 horas, se nos pedira que suspendamos su tarjeta de manera indefinida, ya que puede usarse con fines fraudulentos. Acceso Clientes Gracias por tu confianza. LA DIGILOSOFIA ES LA OPORTUNIDAD DE ELEGIR COMO, CUANDO Y DONDE QUIERES CONTACTARNOS. Banco Santander, S.A. - Domicilio Social: 1478 Nova Bratia 11 CIF A-99887744 b",1,0
"¿cómo fue su experiencia de compra? ¿Cómo le pareció? Gracias por comprar con Apple. Cuéntenos cómo fue su experiencia al hacer su pedido, incluso si todavía no lo ha recibido. ¡Responda la encuesta y podrá ganar un dispositivo de Apple cuando termine! Responder la encuesta",1,0
"Seguimiento de la siguiente tarea Ricardo Madero, Consulte el archivo adjunto. Disculpe por haber olvidado enviar esto más temprano. Gracias. Laura Benítez | Ingeniera de ventas",1,0
"recordatorio !#O9o0u Aviso de Entrega PendienteAviso Importante: Pago Pendiente Estimado/a Cliente, Su paquete está listo para ser entregado, pero se encuentra retenido debido a un pago pendiente por derechos de aduana. Monto a pagar: 58.40 MXN Para evitar retrasos o cargos adicionales, complete el pago dentro de las próximas 24 horas. Puede realizar el pago de manera segura haciendo clic en el siguiente botón: Pagar Ahora Una vez recibido el pago, su paquete será enviado en un plazo de 24 horas hábiles. Si ya ha realizado el pago, su pedido será procesado automáticamente. Para más información o asistencia, comuníquese con nuestro servicio de atención al cliente. Nota: Este mensaje ha sido generado automáticamente. Para más información, visite nuestro Centro de Ayuda.",1,0
"🎉 Missxtranger ,Verificación del pedido - Boîte mystère Shein 🎁 . ID:41930188 SHEIN¡Eres nuestro ganador!Recompensa: Caja misteriosa de SheinNúmero de cliente: #792411508933 » Haga clic aquí para solicitar « Darse de baja El anunciante no gestiona su suscripción. Si prefieres no recibir más comunicaciones, darse de baja aqui O escribe a: 128 Willow Crest Rd Ste 402#5912, Northwood, VT, 05744",1,0
"RE/ Su socio de seguridad digital: MAPFRE RE/ Su socio de seguridad digital: M A P F R E Es posible que su suscripción de M.cAfee Total Protection haya caducado hoy [Date] Una vez pasada la fecha de vencimiento, sus dispositivos se volverán vulnerables a los piratas informáticos. Código de referencia [92_7_Q] - ES Nombre [Marcos Ledezma] ID de cuenta [92_7_Q] Mantenga sus dispositivos seguros AHORA>> Disponible (-85%) Descuento de renovación hoy Renueva tu suscripción haciendo clic en el botón de abajo RENOVAR AHORA",1,0
Pablito - Has ganado un Yeti Rambler Tumbler 🎁 Te llevará solo un minuto recibir este fantástico premio. Starbucks® ¡El ganador de hoy es Rafael Madero! ¡HAS SIDO SELECCIONADO! Para recibir tu regalo: Yeti Rambler Tumbler Reclama tu regalo Congratulation! ¡Ha sido elegido para participar en nuestro Programa de Fidelización de forma GRATUITA! Solo le llevará un minuto recibir este fantástico premio,1,0
"ÚLTIMA ALERTA: ¡TODAS TUS FOTOS SERÁN BORRADAS! iCloud ® No se pudo intentar realizar el pago al renovar su Suscripción de almacenamiento en la nube 0 GB 48.9GB /50 GB No pudimos renovar su almacenamiento de iCloud ¡Tus fotos y videos serán eliminados! Tu método de pago ha caducado: ¡Actualiza tu información de pago! Si no tienes suficiente espacio en iCloud, puedes actualizar el plan de almacenamiento LLENA Detalles del pedido: ID de suscripción : 9821447 Producto: Espacio iCloud Fecha de caducidad: 24 February 2024 Sin espacio en iCloud, es posible que no pueda almacenar todos sus datos y archivos en el servicio de sincronización de iCloud proporcionado por Apple, que permite a los usuarios almacenar sus datos, como fotos, vídeos, documentos y más, en los servidores de Apple y puede acceder a ellos desde cualquier dispositivo de usuario Actualizar mi pago El equipo de iCloud El Equipo iCloud iCloud es un servicio proporcionado por Apple. Darse de baja Derechos de autor 2023 El anunciante no gestiona su suscripción Si prefiere no recibir más comunicaciones, anule la suscripción aquí O escriba a: 128 Willow Crest Rd Ste 402#5912, Northwood, VT, 05744",1,0
"Confirmación de pedido - SHEIN Caja Misteriosa ¡Felicidades! Podrás ganar un premio exclusivo Caja misteriosa de Shein ¡Valoramos sus comentarios! ¡Has sido seleccionado como uno de los pocos afortunados para tener una oportunidad única de recibir una nueva Shein Mystery Box! Para reclamar, simplemente responde algunas preguntas rápidas sobre tu experiencia con Shein. ¡CONSIGUELO AHORA! Darse de baja aquí El anunciante no gestiona su suscripción. Si prefiere no recibir más comunicaciones, anule la suscripción aquí O escriba a: 742 Maple Bridge Rd, Ste 322 #814, Clearfield, VT, 05488",1,0
"info !#oEFDa Es momento de actualizar tu método de pago ¡Hola! Esperamos que estés teniendo un gran día. Queremos informarte que no fue posible realizar el cobro de tu última suscripción debido a un inconveniente con el método de pago que tienes registrado en tu cuenta. Para evitar la interrupción del servicio y seguir disfrutando de toda tu música sin anuncios ni interrupciones, te pedimos que actualices tu información de pago en las próximas 48 horas. Actualizar método de pago ¡Gracias por seguir formando parte de la familia Spoti­­­­­­­­­­­­­­­­­­fy­­­­­­­­­­­­­­­­­­! Valoramos mucho tu preferencia. Spoti­­­­­­­­­­­­­­­­­­fy­­­­­­­­­­­­­­­­­­ AB, Riverside Square 48, 119 72, Nordholm, Terranova",1,0
"Importante: Cambios en el código de vestimenta Cordial saludo a todos: El virus del coronavirus COVID-19 continúa afectando vidas a diario. Como muchos de ustedes saben, Instituto Aurora Central Campus Villa Aurora alienta a aquellos de ustedes que pueden trabajar desde casa de manera efectiva a que lo hagan. Aún así, el personal que se considera fundamental para las operaciones deberá trabajar presencialmente en las próximas semanas. Debido a las nuevas normas de seguridad presentadas por la Organización Mundial de la Salud, los empleados de Instituto Aurora Central Campus Villa Aurora ahora deben seguir una nueva política estricta que se puede revisar en: https://instituto-aurora.edu/empleados/codigodevestimenta Si tiene alguna duda sobre esta nueva política, comuníquese con sus gerentes. Gracias, Instituto Aurora Central Campus Villa Aurora",1,0
"Acción solicitada | COVID-19: Enlace sobre regreso al trabajo Nuestro gobernador recientemente compartió una hoja de ruta para reabrir de manera segura, con el fin de reabrir nuestra economía mientras se mantiene alerta para proteger la salud y el bienestar de las personas. En esta hoja de ruta, se compartió un plan de cinco etapas que ayudará a a retomar el rumbo. Si bien está sujeto a cambios, Instituto Central de Estudios Superiores se inclina por seguir las pautas recomendadas por el gobierno local para continuar con el trabajo remoto hasta el 17 octubre, 2025. Sin embargo, no se ha tomado una decisión definitiva. Actualmente estamos creando un ""Plan de regreso al trabajo"" que se compartirá con todos los empleados una vez finalizado. Anticipándose a su regreso al trabajo, Instituto Central de Estudios Superiores le pide que complete una breve encuesta. El propósito de la encuesta es escuchar sus ideas sobre el regreso al trabajo y comprender qué inquietudes podría tener para que podamos abordarlas adecuadamente. A continuación, encontrará el enlace a su encuesta. Responda la encuesta antes del 05 septiembre, 2025. De antemano, gracias por participar en esta encuesta. Su opinión es importante, y nosotros prestamos atención a sus inquietudes relacionadas con la preparación para regresar a nuestras instalaciones. Tenga en cuenta que este es su enlace personal, así que no reenvíe este mensaje a nadie más. https://Instituto-Central.edu/encuesta/nombre=?**Lopez**/5eb98e43ae00A4HjxjK6byNnwmdiwEyU8QxxEGSyrA Gracias, Equipo de RR. HH. de Instituto Central de Estudios Superiores",1,0
"Tu OneDrive está a punto de eliminarse Tu OneDrive está a punto de eliminarse Reactivar tu cuenta Reactivar tu cuenta | Ver en el navegador Tu OneDrive está inactivo y pronto se eliminará Tu PancracioFicticio@correo.net cuenta personal lleva inactiva dos años y actualmente está congelada. Tus archivos siguen ahí, pero tu OneDrive y todos los archivos guardados en esa cuenta se eliminarán el 11/19/2023 6:15:22 AM o después, a menos que inicies sesión en OneDrive y vuelvas a activarla. Obtén más información sobre lo que significa una cuenta congelada . Obtén más almacenamiento Nota: Este mensaje se aplica solo a tu cuenta personal de almacenamiento en la nube. Este mensaje no concierne a las cuentas profesionales o educativas que puedas tener. Reactivar tu cuenta Recibes este mensaje porque tienes una cuenta de Microsoft. Este correo electrónico se ha enviado desde una bandeja de entrada que no se supervisa. Declaración de privacidad Microsoft Corporation, One Tech Park Way, Redmond, WA 90052",1,0
"Fw: Sé que estarás muy feliz por este regalo. Buenas noticias para ti, mi amigo Querido amigo, ¿cómo estás hoy? Espero que tú y tu familia estén bien. Soy la Sra. Laura Baker, quien se comunicó contigo hace algún tiempo con respecto a mi donación/fundación benéfica. Espero que me recuerdes. Bueno, me complace informarte que pude donar el dinero a la FUNDACIÓN CRISTIANA DE CARIDAD ARCÁNGEL, MÉXICO. Mientras tanto, no podía olvidar tu esfuerzo y preocupación anteriores por ayudarme aunque no pudiéramos lograrlo juntos. Pero tengo buenas noticias para ti. Quiero compensarte con un cheque internacional de $850,000 dólares. Este es mi pequeño regalo y apoyo para ti y tu familia por el bien de la humanidad. Dejé el cheque a nuestro párroco, el reverendo padre David Smith, para que te ayude a ir a DHL y entregarte el cheque para que puedas cobrar el dinero en tu banco. Escribe un correo electrónico al reverendo padre David Smith a su dirección de correo electrónico que aparece a continuación. Correo electrónico: rev.davidsmith.donaciones@correo-ficticio.org Teléfono: +525599887766 Después de cobrar el cheque, por favor done $150,000 dólares a las personas menos privilegiadas que lo rodean. Mañana por la mañana, viajaré a la India para continuar mi tratamiento con un especialista indio en cáncer. Por favor, siempre oren para que me mejore de nuevo. Dios la bendiga. Sra. Laura Baker,",1,0
